i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
252,metalocalypse,0.05382775119617225,0.0011961722488038277,0.03708133971291866,0.18421052631578946,0.05502392344497608,0.01076555023923445,0.02033492822966507,0.007177033492822967,0.06698564593301436,0.013157894736842105,0.05980861244019139,0.014354066985645933,0.005980861244019139,0.0023923444976076554,0.02033492822966507,0.0035885167464114833,0.0215311004784689,0.0011961722488038277,0.0215311004784689,0.01674641148325359,0.0011961722488038277,0.10047846889952153,0.004784688995215311,0.011961722488038277,0.034688995215311005,0.007177033492822967,0.017942583732057416,0.034688995215311005,0.01555023923444976,0.013157894736842105,0.0,0.03588516746411483,0.01555023923444976,0.0035885167464114833,0.0,0.0023923444976076554,0.0035885167464114833,0.08014354066985646
253,lexx,0.06467065868263473,0.0,0.02155688622754491,0.12095808383233533,0.022754491017964073,0.011976047904191617,0.011976047904191617,0.041916167664670656,0.07425149700598803,0.08622754491017964,0.027544910179640718,0.0023952095808383233,0.09101796407185629,0.0,0.03473053892215569,0.009580838323353293,0.00718562874251497,0.032335329341317366,0.0407185628742515,0.003592814371257485,0.005988023952095809,0.0658682634730539,0.0011976047904191617,0.009580838323353293,0.010778443113772455,0.003592814371257485,0.005988023952095809,0.01437125748502994,0.0,0.015568862275449102,0.008383233532934131,0.05269461077844311,0.010778443113772455,0.004790419161676647,0.005988023952095809,0.00718562874251497,0.005988023952095809,0.0658682634730539
254,tenchimuyo,0.031212484993997598,0.0,0.04561824729891957,0.08523409363745499,0.030012004801920768,0.003601440576230492,0.024009603841536616,0.04201680672268908,0.06722689075630252,0.03361344537815126,0.026410564225690276,0.0024009603841536613,0.028811524609843937,0.007202881152460984,0.012004801920768308,0.0024009603841536613,0.008403361344537815,0.007202881152460984,0.03601440576230492,0.007202881152460984,0.003601440576230492,0.03361344537815126,0.024009603841536616,0.055222088835534214,0.010804321728691477,0.026410564225690276,0.07082833133253301,0.008403361344537815,0.003601440576230492,0.015606242496998799,0.013205282112845138,0.03241296518607443,0.012004801920768308,0.09483793517406963,0.03601440576230492,0.0024009603841536613,0.024009603841536616,0.03241296518607443
255,fistofthenorthstar,0.09843937575030012,0.0,0.04921968787515006,0.10804321728691477,0.027611044417767107,0.0,0.026410564225690276,0.004801920768307323,0.20528211284513806,0.009603841536614645,0.022809123649459785,0.004801920768307323,0.008403361344537815,0.01800720288115246,0.027611044417767107,0.004801920768307323,0.008403361344537815,0.0024009603841536613,0.03361344537815126,0.003601440576230492,0.003601440576230492,0.0012004801920768306,0.004801920768307323,0.013205282112845138,0.007202881152460984,0.0468187274909964,0.055222088835534214,0.003601440576230492,0.0,0.003601440576230492,0.014405762304921969,0.0012004801920768306,0.008403361344537815,0.028811524609843937,0.02040816326530612,0.0024009603841536613,0.1212484993997599,0.0
256,batman1966,0.04561824729891957,0.0024009603841536613,0.024009603841536616,0.19687875150060025,0.03721488595438175,0.013205282112845138,0.03241296518607443,0.004801920768307323,0.05282112845138055,0.022809123649459785,0.04321728691476591,0.015606242496998799,0.003601440576230492,0.05282112845138055,0.04441776710684274,0.0,0.02040816326530612,0.006002400960384154,0.06962785114045618,0.014405762304921969,0.0012004801920768306,0.08163265306122448,0.006002400960384154,0.0012004801920768306,0.01800720288115246,0.009603841536614645,0.022809123649459785,0.01800720288115246,0.008403361344537815,0.0,0.0024009603841536613,0.03481392557022809,0.009603841536614645,0.006002400960384154,0.004801920768307323,0.021608643457382955,0.0024009603841536613,0.04921968787515006
257,misskobayashisdragonmaid,0.026442307692307692,0.001201923076923077,0.057692307692307696,0.09014423076923077,0.03125,0.004807692307692308,0.013221153846153846,0.04567307692307692,0.06009615384615385,0.016826923076923076,0.03125,0.007211538461538462,0.004807692307692308,0.004807692307692308,0.006009615384615385,0.0,0.006009615384615385,0.013221153846153846,0.036057692307692304,0.016826923076923076,0.006009615384615385,0.055288461538461536,0.036057692307692304,0.06009615384615385,0.021634615384615384,0.02403846153846154,0.04927884615384615,0.009615384615384616,0.010817307692307692,0.015625,0.002403846153846154,0.03125,0.010817307692307692,0.08173076923076923,0.054086538461538464,0.001201923076923077,0.02403846153846154,0.03245192307692308
258,gilmoregirls,0.032490974729241874,0.0,0.05896510228640193,0.07220216606498195,0.044524669073405534,0.06257521058965103,0.01444043321299639,0.0012033694344163659,0.00842358604091456,0.0012033694344163659,0.11793020457280386,0.0012033694344163659,0.0012033694344163659,0.0,0.0048134777376654635,0.0,0.015643802647412757,0.0012033694344163659,0.0012033694344163659,0.00842358604091456,0.0,0.08303249097472924,0.06979542719614922,0.044524669073405534,0.06979542719614922,0.0,0.010830324909747292,0.10709987966305656,0.02045728038507822,0.0457280385078219,0.0,0.0036101083032490976,0.006016847172081829,0.0048134777376654635,0.0,0.0012033694344163659,0.0,0.08543922984356198
259,ben10alienforce,0.024067388688327317,0.0,0.044524669073405534,0.07701564380264742,0.030084235860409144,0.0036101083032490976,0.02888086642599278,0.03850782190132371,0.07821901323706378,0.05896510228640193,0.02888086642599278,0.013237063778580024,0.018050541516245487,0.03730445246690734,0.049338146811071,0.0036101083032490976,0.006016847172081829,0.021660649819494584,0.06016847172081829,0.006016847172081829,0.0024067388688327317,0.052948255114320095,0.0036101083032490976,0.0048134777376654635,0.010830324909747292,0.06377858002406739,0.02045728038507822,0.0036101083032490976,0.0036101083032490976,0.0,0.0024067388688327317,0.07821901323706378,0.01684717208182912,0.0036101083032490976,0.044524669073405534,0.0048134777376654635,0.009626955475330927,0.0457280385078219
260,highschooldxd,0.05696969696969697,0.008484848484848486,0.05818181818181818,0.04606060606060606,0.024242424242424242,0.006060606060606061,0.024242424242424242,0.03151515151515152,0.11151515151515151,0.007272727272727273,0.019393939393939394,0.0,0.0012121212121212121,0.006060606060606061,0.014545454545454545,0.006060606060606061,0.0012121212121212121,0.0048484848484848485,0.01696969696969697,0.0036363636363636364,0.0048484848484848485,0.04363636363636364,0.014545454545454545,0.05333333333333334,0.0012121212121212121,0.03515151515151515,0.03272727272727273,0.0036363636363636364,0.0012121212121212121,0.02181818181818182,0.0048484848484848485,0.0703030303030303,0.03393939393939394,0.059393939393939395,0.044848484848484846,0.0012121212121212121,0.04606060606060606,0.07878787878787878
261,kenichithemightiestdisciple,0.061893203883495146,0.0012135922330097086,0.06310679611650485,0.04733009708737864,0.024271844660194174,0.0012135922330097086,0.010922330097087379,0.007281553398058253,0.1383495145631068,0.0048543689320388345,0.02669902912621359,0.0036407766990291263,0.0,0.0048543689320388345,0.01820388349514563,0.0,0.0024271844660194173,0.0024271844660194173,0.013349514563106795,0.0,0.0048543689320388345,0.06310679611650485,0.019417475728155338,0.043689320388349516,0.007281553398058253,0.02669902912621359,0.03033980582524272,0.0048543689320388345,0.0,0.0024271844660194173,0.006067961165048544,0.07645631067961164,0.02669902912621359,0.06067961165048544,0.021844660194174758,0.0036407766990291263,0.09101941747572816,0.07888349514563107
262,theboondocks,0.06682867557715674,0.0,0.03645200486026731,0.1445929526123937,0.0583232077764277,0.00850546780072904,0.019441069258809233,0.0036452004860267314,0.046172539489671933,0.004860267314702308,0.0850546780072904,0.004860267314702308,0.002430133657351154,0.002430133657351154,0.023086269744835967,0.0036452004860267314,0.0425273390036452,0.001215066828675577,0.015795868772782502,0.015795868772782502,0.001215066828675577,0.08748481166464156,0.006075334143377886,0.0,0.04981773997569866,0.007290400972053463,0.026731470230862697,0.07533414337788578,0.024301336573511544,0.010935601458080195,0.0,0.031591737545565005,0.013365735115431349,0.006075334143377886,0.001215066828675577,0.00850546780072904,0.0036452004860267314,0.060753341433778855
263,girlsundpanzer,0.05589307411907655,0.0,0.05589307411907655,0.11786148238153099,0.046172539489671933,0.0036452004860267314,0.019441069258809233,0.0,0.09477521263669501,0.004860267314702308,0.03523693803159174,0.006075334143377886,0.004860267314702308,0.00850546780072904,0.023086269744835967,0.00850546780072904,0.004860267314702308,0.004860267314702308,0.007290400972053463,0.004860267314702308,0.0036452004860267314,0.07411907654921021,0.032806804374240585,0.020656136087484813,0.015795868772782502,0.010935601458080195,0.04374240583232078,0.00850546780072904,0.001215066828675577,0.007290400972053463,0.012150668286755772,0.053462940461725394,0.023086269744835967,0.06682867557715674,0.002430133657351154,0.006075334143377886,0.024301336573511544,0.08626974483596597
264,loisandclark,0.05710814094775213,0.0,0.03523693803159174,0.11421628189550426,0.02551640340218712,0.02916160388821385,0.02551640340218712,0.020656136087484813,0.046172539489671933,0.027946537059538274,0.07897934386391252,0.002430133657351154,0.004860267314702308,0.03523693803159174,0.046172539489671933,0.0036452004860267314,0.0425273390036452,0.03766707168894289,0.0425273390036452,0.001215066828675577,0.002430133657351154,0.04495747266099635,0.007290400972053463,0.010935601458080195,0.04860267314702309,0.012150668286755772,0.009720534629404616,0.026731470230862697,0.002430133657351154,0.007290400972053463,0.0,0.030376670716889428,0.015795868772782502,0.0,0.004860267314702308,0.041312272174969626,0.004860267314702308,0.053462940461725394
265,jimmytwoshoes,0.014616321559074299,0.00243605359317905,0.05968331303288672,0.1510353227771011,0.0730816077953715,0.0048721071863581,0.030450669914738125,0.012180267965895249,0.0389768574908648,0.013398294762484775,0.0341047503045067,0.049939098660170524,0.00243605359317905,0.0036540803897685747,0.025578562728380026,0.00243605359317905,0.0048721071863581,0.001218026796589525,0.09135200974421437,0.04506699147381242,0.00243605359317905,0.06942752740560293,0.023142509135200974,0.012180267965895249,0.05602923264311815,0.0097442143727162,0.048721071863580996,0.0036540803897685747,0.028014616321559074,0.0048721071863581,0.0036540803897685747,0.01705237515225335,0.008526187576126675,0.001218026796589525,0.012180267965895249,0.0036540803897685747,0.001218026796589525,0.03288672350791717
266,eureka,0.07466340269277846,0.0012239902080783353,0.02692778457772338,0.10648714810281518,0.044063647490820076,0.046511627906976744,0.03671970624235006,0.025703794369645042,0.02447980416156671,0.05263157894736842,0.09057527539779682,0.0012239902080783353,0.01346389228886169,0.0,0.019583843329253364,0.0012239902080783353,0.030599755201958383,0.044063647490820076,0.04039167686658507,0.006119951040391677,0.0012239902080783353,0.07588739290085679,0.01346389228886169,0.012239902080783354,0.037943696450428395,0.0036719706242350062,0.004895960832313341,0.014687882496940025,0.0,0.011015911872705019,0.0036719706242350062,0.037943696450428395,0.011015911872705019,0.0,0.004895960832313341,0.019583843329253364,0.0,0.06119951040391677
267,magicalgirllyricalnanohastrikers,0.07635467980295567,0.0,0.06280788177339902,0.054187192118226604,0.011083743842364532,0.003694581280788177,0.014778325123152709,0.01600985221674877,0.17980295566502463,0.034482758620689655,0.01600985221674877,0.0012315270935960591,0.020935960591133004,0.013546798029556651,0.034482758620689655,0.019704433497536946,0.006157635467980296,0.006157635467980296,0.02586206896551724,0.0024630541871921183,0.012315270935960592,0.011083743842364532,0.011083743842364532,0.01600985221674877,0.0024630541871921183,0.0480295566502463,0.0332512315270936,0.009852216748768473,0.0,0.008620689655172414,0.03201970443349754,0.020935960591133004,0.013546798029556651,0.038177339901477834,0.03694581280788178,0.012315270935960592,0.06896551724137931,0.024630541871921183
268,thecolbertreport,0.030826140567200986,0.0,0.032059186189889025,0.18002466091245375,0.08138101109741061,0.01726263871763255,0.02096177558569667,0.009864364981504316,0.027127003699136867,0.016029593094944512,0.07151664611590629,0.009864364981504316,0.0036991368680641184,0.0,0.014796547472256474,0.002466091245376079,0.013563501849568433,0.002466091245376079,0.014796547472256474,0.01726263871763255,0.0,0.10480887792848335,0.0036991368680641184,0.009864364981504316,0.0752157829839704,0.0012330456226880395,0.018495684340320593,0.09617755856966707,0.027127003699136867,0.011097410604192354,0.0036991368680641184,0.01726263871763255,0.0036991368680641184,0.0036991368680641184,0.0,0.0012330456226880395,0.0,0.05672009864364982
269,mobilesuitgundamseed,0.08560794044665013,0.0,0.062034739454094295,0.016129032258064516,0.011166253101736972,0.004962779156327543,0.017369727047146403,0.0,0.17866004962779156,0.017369727047146403,0.02109181141439206,0.0,0.07568238213399504,0.007444168734491315,0.03722084367245657,0.05955334987593052,0.0012406947890818859,0.0037220843672456576,0.02357320099255583,0.0012406947890818859,0.004962779156327543,0.017369727047146403,0.0037220843672456576,0.009925558312655087,0.0,0.03225806451612903,0.03225806451612903,0.0024813895781637717,0.0,0.00620347394540943,0.09801488833746898,0.05707196029776675,0.013647642679900745,0.017369727047146403,0.0012406947890818859,0.00620347394540943,0.026054590570719603,0.04714640198511166
270,thesuitelifeofzackandcody,0.009925558312655087,0.0,0.043424317617866005,0.11290322580645161,0.06823821339950373,0.028535980148883373,0.02977667493796526,0.00620347394540943,0.004962779156327543,0.007444168734491315,0.07692307692307693,0.007444168734491315,0.0,0.0012406947890818859,0.007444168734491315,0.0012406947890818859,0.007444168734491315,0.0024813895781637717,0.017369727047146403,0.031017369727047148,0.0,0.12655086848635236,0.03970223325062035,0.017369727047146403,0.12158808933002481,0.0012406947890818859,0.017369727047146403,0.06451612903225806,0.05086848635235732,0.008684863523573201,0.0,0.011166253101736972,0.0037220843672456576,0.0012406947890818859,0.0012406947890818859,0.0012406947890818859,0.0,0.06947890818858561
271,theowlhouse,0.02977667493796526,0.0012406947890818859,0.05459057071960298,0.1687344913151365,0.02729528535980149,0.011166253101736972,0.018610421836228287,0.01488833746898263,0.05707196029776675,0.01488833746898263,0.052109181141439205,0.013647642679900745,0.0037220843672456576,0.009925558312655087,0.02357320099255583,0.0024813895781637717,0.007444168734491315,0.01240694789081886,0.04466501240694789,0.0012406947890818859,0.02357320099255583,0.04714640198511166,0.03598014888337469,0.013647642679900745,0.01488833746898263,0.019851116625310174,0.043424317617866005,0.009925558312655087,0.016129032258064516,0.00620347394540943,0.0037220843672456576,0.019851116625310174,0.008684863523573201,0.01488833746898263,0.08188585607940446,0.00620347394540943,0.016129032258064516,0.04838709677419355
